14:24:00,3.11894989,1.1880276285495,4.302000046,1.08707865168539,1.09014084507042
14:25:00,1.398149967,1.398149967,1.398149967,1.08707865168539,1.09014084507042
14:26:00,1.398149967,1.183050036,1.398149967,1.08707865168539,1.09014084507042
14:27:00,1.398149967,1.183050036,1.183050036,1.08707865168539,1.09014084507042
14:28:00,1.398149967,1.183050036,3.656699896,1.08707865168539,2.796299934
14:29:00,1.398149967,1.183050036,1.290599942,1.08707865168539,1.09014084507042
14:30:00,1.183050036,3.011399984,2.796299934,1.08707865168539,1.09014084507042
14:31:00,1.183050036,3.011399984,1.398149967,1.08707865168539,1.09014084507042
14:32:00,2.581199884,1.183050036,1.183050036,2.796299934,1.09014084507042
14:33:00,1.183050036,1.183050036,2.581199884,1.08707865168539,1.09014084507042
14:34:00,2.581199884,2.581199884,1.183050036,1.08707865168539,1.09014084507042
14:35:00,1.183050036,1.183050036,1.183050036,1.08707865168539,1.09014084507042
14:36:00,1.075500011,1.183050036,2.581199884,1.08707865168539,1.09014084507042
14:37:00,1.183050036,1.183050036,1.183050036,1.08707865168539,1.09014084507042
14:38:00,1.075500011,1.075500011,1.183050036,1.08707865168539,1.09014084507042
14:39:00,1.075500011,1.075500011,1.183050036,1.08707865168539,1.09014084507042
14:40:00,1.183050036,1.183050036,1.075500011,1.08707865168539,1.09014084507042
14:41:00,1.183050036,1.183050036,1.183050036,1.08707865168539,1.09014084507042
14:42:00,1.183050036,1.183050036,1.183050036,1.08707865168539,1.09014084507042
14:43:00,1.183050036,1.183050036,1.183050036,1.08707865168539,1.09014084507042
14:44:00,1.183050036,1.183050036,2.796299934,1.08707865168539,1.09014084507042
14:45:00,1.183050036,1.183050036,1.075500011,1.08707865168539,1.09014084507042
14:46:00,1.183050036,1.183050036,1.075500011,1.08707865168539,1.09014084507042
14:47:00,1.183050036,1.183050036,1.075500011,1.08707865168539,1.09014084507042
14:48:00,1.183050036,1.183050036,1.075500011,1.08707865168539,1.09014084507042
14:49:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
14:50:00,1.075500011,1.183050036,1.075500011,1.08707865168539,1.09014084507042
14:51:00,1.183050036,1.183050036,1.075500011,1.08707865168539,1.09014084507042
14:52:00,2.581199884,2.581199884,1.183050036,1.08707865168539,1.09014084507042
14:53:00,2.796299934,2.796299934,2.581199884,1.08707865168539,2.581199884
14:54:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
14:55:00,1.183050036,1.183050036,2.366100073,1.08707865168539,1.09014084507042
14:56:00,1.075500011,1.183050036,1.075500011,1.08707865168539,1.09014084507042
14:57:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
14:58:00,1.075500011,1.075500011,1.183050036,1.08707865168539,1.09014084507042
14:59:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
15:00:00,1.075500011,1.075500011,1.183050036,1.08707865168539,1.09014084507042
15:01:00,1.075500011,1.075500011,1.183050036,1.08707865168539,1.09014084507042
15:02:00,1.075500011,1.075500011,1.183050036,1.08707865168539,1.09014084507042
15:03:00,1.183050036,2.581199884,1.183050036,1.08707865168539,1.09014084507042
15:04:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
15:05:00,1.183050036,1.183050036,2.581199884,1.08707865168539,2.796299934
15:06:00,1.075500011,1.075500011,1.183050036,1.08707865168539,1.09014084507042
15:07:00,1.183050036,1.183050036,1.183050036,1.08707865168539,1.09014084507042
15:08:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
15:09:00,1.183050036,1.183050036,1.075500011,1.08707865168539,1.09014084507042
15:10:00,1.183050036,1.183050036,1.075500011,1.08707865168539,1.09014084507042
15:11:00,3.011399984,3.011399984,3.011399984,3.226500034,3.226500034
15:12:00,1.183050036,1.398149967,1.183050036,1.08707865168539,1.09014084507042
15:13:00,1.075500011,1.075500011,1.183050036,1.08707865168539,1.09014084507042
15:14:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
15:15:00,1.075500011,1.075500011,1.183050036,1.08707865168539,1.09014084507042
15:16:00,1.075500011,1.183050036,1.183050036,1.08707865168539,1.09014084507042
15:17:00,1.183050036,1.183050036,1.183050036,1.08707865168539,1.09014084507042
15:18:00,1.183050036,1.183050036,1.183050036,1.08707865168539,1.09014084507042
15:19:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
15:20:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
15:21:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
15:22:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
15:23:00,1.183050036,1.183050036,1.183050036,1.08707865168539,1.09014084507042
15:24:00,1.075500011,1.075500011,1.183050036,1.08707865168539,1.09014084507042
15:25:00,1.075500011,1.075500011,1.183050036,1.08707865168539,1.09014084507042
15:26:00,1.075500011,1.183050036,1.075500011,1.08707865168539,1.09014084507042
15:27:00,1.075500011,1.183050036,1.183050036,1.08707865168539,1.09014084507042
15:28:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
15:29:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
15:30:00,1.075500011,1.183050036,1.075500011,1.08707865168539,1.09014084507042
15:31:00,1.183050036,1.183050036,1.183050036,1.08707865168539,1.09014084507042
15:32:00,1.183050036,1.183050036,2.796299934,1.08707865168539,2.796299934
15:33:00,1.075500011,1.075500011,1.183050036,1.08707865168539,1.09014084507042
15:34:00,1.183050036,1.183050036,1.183050036,1.08707865168539,1.09014084507042
15:35:00,1.075500011,1.075500011,1.183050036,1.08707865168539,1.09014084507042
15:36:00,1.183050036,1.183050036,1.183050036,1.08707865168539,1.09014084507042
15:37:00,1.075500011,1.075500011,1.183050036,1.08707865168539,1.09014084507042
15:38:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
15:39:00,1.183050036,1.183050036,1.183050036,1.08707865168539,1.09014084507042
15:40:00,1.183050036,1.183050036,1.183050036,1.08707865168539,1.09014084507042
15:41:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
15:42:00,1.183050036,1.183050036,1.075500011,1.08707865168539,1.09014084507042
15:43:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
15:44:00,1.183050036,1.183050036,1.075500011,1.08707865168539,1.09014084507042
15:45:00,1.075500011,1.075500011,1.075500011,1.08707865168539,1.09014084507042
15:46:00,2.581199884,2.581199884,1.183050036,1.08707865168539,1.09014084507042
15:47:00,1.183050036,1.183050036,1.183050036,1.08707865168539,1.09014084507042
